debtor_name,CreditScore,Gender,debtor_age,Tenure,arrear_amount,loan_amount,Efficient_HumanResources,debtor_occupation
108,608,1,31,7,2,60901.72,0,4
4530,850,0,36,10,2,100750.03,0,0
282,642,1,36,4,2,195224.91,0,1
706,850,1,33,7,1,3510.18,0,2
6541,455,0,43,6,1,81250.79,0,3
3483,726,1,29,7,2,91844.14,1,4
863,544,1,30,8,1,80676.83,0,2
6138,651,1,31,7,2,129912.74,0,2
4053,814,0,31,4,2,142029.17,0,4
4370,537,1,39,2,2,137651.6,0,3
4372,553,1,37,2,2,33877.29,0,4
634,800,1,38,9,1,78744.39,0,2
5383,791,1,34,7,2,96734.46,0,4
3705,699,0,29,9,2,164756.81,0,1
1962,756,0,28,6,1,164394.65,0,2
901,591,0,27,5,1,162501.83,1,3
71,850,1,22,7,2,10541.38,0,1
815,760,1,34,6,2,59325.21,0,3
982,569,1,43,8,2,178187.28,0,3
63,661,0,35,5,1,142626.49,0,2
4408,670,0,31,2,1,181893.31,1,1
5668,694,1,38,1,2,156858.2,0,2
4394,728,0,28,4,2,33074.51,0,4
6607,764,0,39,9,1,50072.94,1,4
3802,639,1,32,9,2,111340.36,0,0
5844,683,0,30,2,2,100496.84,1,3
3800,663,1,30,4,3,101371.05,0,4
236,826,1,41,5,2,180934.67,0,1
4310,735,1,36,5,2,105152.17,0,4
903,682,0,58,1,1,706.5,0,1
6390,663,0,39,8,2,101168.9,0,3
4693,562,0,29,9,1,6795.61,0,3
3451,696,1,27,4,2,196111.35,0,4
585,850,1,38,2,1,171960.76,0,2
4574,719,0,22,7,1,177497.4,0,0
5863,804,0,71,8,2,147995.96,0,4
3578,604,1,40,1,1,36209.1,0,4
4131,782,0,27,3,2,143614.01,0,4
1016,512,1,42,9,2,14828.54,0,0
975,569,1,36,1,1,154775.7,0,0
4138,597,0,22,6,1,70529.0,1,0
2683,753,1,30,1,1,57896.27,0,0
470,430,0,33,8,1,69759.91,0,0
3316,756,1,28,8,1,89938.08,0,4
5882,493,1,38,3,1,89578.32,0,2
578,777,0,37,10,2,73464.88,0,4
3715,779,0,38,7,2,138542.87,0,0
370,702,0,38,2,1,161888.63,0,2
4693,551,1,35,7,2,86937.2,0,3
749,749,1,22,4,2,42241.54,0,1
2231,742,1,55,5,1,121207.66,1,4
3768,752,1,29,4,1,102930.46,0,2
3872,740,0,57,3,2,65121.63,1,1
5373,576,1,24,3,1,78498.04,1,2
97,637,1,43,3,1,104769.96,0,2
1942,724,1,28,5,1,96498.14,0,4
2249,685,1,20,4,2,38691.34,0,2
236,625,0,38,7,1,164804.02,0,3
6041,571,1,37,9,3,104152.65,1,1
3520,584,0,29,4,2,88866.92,0,1
3168,550,0,22,7,1,129890.94,0,0
4522,662,0,72,7,1,179258.67,0,4
1995,803,1,43,3,1,72051.44,0,4
886,615,1,66,7,2,74580.8,0,1
4121,481,1,39,1,1,123995.15,0,0
4096,701,1,23,3,2,38960.59,0,4
4572,751,1,29,10,1,94951.27,0,3
198,675,1,35,8,2,56642.97,0,1
1025,733,1,40,5,2,50783.1,0,1
3764,822,1,38,6,3,9149.96,1,4
6620,559,0,46,5,1,21006.1,1,4
5617,731,0,49,4,1,33759.41,1,1
4029,678,0,41,1,1,196622.28,1,4
4186,645,0,68,9,4,176353.87,1,1
2275,701,1,29,2,2,176943.59,0,0
3788,554,1,26,8,1,177966.24,0,3
3287,723,1,30,3,1,162198.32,0,3
6544,766,1,44,3,1,197643.24,0,1
4691,597,0,24,1,1,60420.07,0,3
3016,574,1,41,1,2,70550.0,0,2
4681,655,0,40,0,1,198798.44,1,0
457,780,0,37,10,1,126310.39,1,0
1910,672,1,43,5,2,64515.5,0,2
5708,717,1,38,7,2,158580.05,0,2
3964,521,0,32,2,2,129353.21,0,4
1353,633,1,59,5,1,137273.97,0,2
636,669,1,39,3,1,171575.54,0,0
4913,740,1,44,9,1,96528.0,1,3
5415,462,0,24,9,2,64421.02,0,4
594,619,1,39,5,2,158444.61,0,4
552,665,0,44,7,2,66548.58,0,1
5543,655,0,27,9,2,108008.05,0,3
6134,463,1,20,8,1,128268.39,0,1
5518,799,0,63,1,2,37464.0,1,2
6165,713,0,48,1,1,157381.14,1,2
3704,807,0,31,1,3,194257.11,0,0
5906,728,1,38,1,1,139059.05,0,1
3482,582,1,52,2,1,40893.61,0,2
4531,704,0,35,3,2,40261.49,0,4
3668,714,0,26,9,1,46203.31,0,3
4108,628,1,30,8,1,13126.9,0,0
6125,809,1,41,1,2,165675.01,0,4
2789,547,0,44,5,3,5459.07,1,4
5863,560,0,27,5,2,131919.48,0,4
871,811,1,31,7,1,182372.35,0,3
3764,584,1,26,4,2,147600.54,0,1
4310,691,1,28,1,2,92865.41,0,2
6170,680,1,34,6,1,67142.97,1,1
4082,588,1,33,9,2,65611.01,0,1
599,721,1,40,6,1,138564.48,1,4
1964,850,1,47,6,1,187391.02,1,0
4040,529,1,32,9,1,33656.35,0,2
6452,622,1,43,8,2,100618.17,0,2
2266,683,0,42,8,2,198134.9,0,4
228,575,1,29,4,2,50368.87,0,1
5252,577,0,40,1,2,108787.0,0,2
3333,510,1,31,0,1,33099.41,1,4
6139,652,0,40,7,1,124550.88,0,2
5707,569,0,28,3,1,5159.21,1,0
1031,687,1,31,3,2,48228.1,0,4
4520,822,1,32,8,1,108798.36,0,4
562,656,0,23,4,1,21085.12,0,4
467,745,1,51,3,1,28922.25,0,0
4686,386,0,53,1,1,62514.65,1,0
2199,684,0,41,1,1,177506.66,0,0
602,635,0,38,1,2,90605.05,0,1
1723,582,1,30,2,2,132029.95,0,4
4413,613,1,19,5,1,176903.35,0,4
6741,795,0,56,9,1,29239.29,1,3
4095,659,0,32,2,1,153662.88,0,4
62,745,0,28,6,2,154389.18,0,2
1307,604,0,41,10,2,166224.39,0,1
195,509,1,32,9,1,21646.2,0,0
4040,706,0,29,6,1,171037.63,0,1
1979,619,0,44,6,1,112649.22,1,0
5406,572,1,51,8,3,193014.26,1,3
6637,695,1,36,6,2,118120.88,0,3
538,543,0,71,1,1,25650.04,0,2
1909,640,0,33,6,2,113048.79,0,0
1025,672,1,39,2,2,87372.49,0,1
3967,701,1,39,9,1,146651.99,0,1
3537,634,1,25,9,2,8227.91,0,0
4682,531,0,42,6,2,57034.35,0,1
4302,699,1,27,1,2,93003.21,0,4
3334,605,0,51,9,1,165574.54,1,0
140,534,0,49,7,1,13566.48,1,4
4534,449,0,31,1,1,82796.29,0,3
2781,684,0,36,5,1,119830.08,0,4
5842,622,1,42,9,1,72155.85,1,3
6514,714,0,40,0,2,62762.12,0,4
2435,712,0,48,8,2,183235.33,0,3
891,783,0,72,5,2,105206.48,0,1
3791,743,1,45,10,3,22512.44,1,0
5682,683,1,36,5,1,122305.91,0,1
1973,654,1,40,5,1,173617.09,0,1
6607,700,1,37,1,1,160670.37,0,2
3518,744,1,31,0,1,158958.9,0,0
4016,645,1,25,1,2,93073.04,0,0
538,525,1,36,3,1,67238.01,0,2
4688,732,1,25,0,1,172576.56,0,0
1350,721,0,40,7,2,122580.48,0,4
6625,622,1,32,5,1,149043.78,0,1
2684,654,1,31,5,2,105218.45,0,1
5405,529,0,43,0,1,78463.99,1,3
4651,720,0,59,6,2,160849.43,1,1
6513,850,0,25,8,2,87834.24,0,3
586,667,1,27,2,1,166317.71,0,4
5548,620,1,41,3,2,137309.06,0,0
6425,616,1,29,9,1,166984.44,0,3
6571,637,0,46,2,1,166996.46,1,4
596,710,0,29,3,1,188022.44,0,1
2687,717,1,33,1,1,194467.23,0,0
6744,786,1,24,2,2,125449.47,0,0
359,651,0,39,8,1,137452.57,0,4
131,530,0,55,4,1,123475.88,1,1
897,815,0,57,5,3,38941.44,1,1
4704,715,0,34,9,1,177852.57,1,0
3162,496,0,55,4,1,31532.96,1,1
543,680,1,42,0,1,136377.21,0,4
3168,646,0,51,4,1,130541.1,0,1
4657,807,1,47,1,1,65636.92,0,3
691,727,1,47,7,2,193305.35,0,0
840,787,1,25,5,2,47307.9,0,3
4051,806,1,34,6,2,100809.99,0,1
2653,603,1,31,1,1,109145.2,0,0
5864,649,1,32,1,1,91167.19,1,1
642,547,1,41,3,1,175295.89,1,1
5551,684,1,32,3,2,127433.47,0,3
2201,477,0,57,9,2,71167.17,1,3
3522,558,1,41,2,1,111184.67,0,0
456,695,0,23,1,2,141756.32,0,2
2281,592,1,35,6,1,72678.75,1,0
4528,789,1,31,4,1,172832.9,0,3
6571,597,0,29,1,1,158086.33,0,1
3467,839,1,47,2,1,168184.62,1,3
3519,405,1,31,5,2,72950.14,0,2
5864,658,1,39,7,2,48378.4,0,3
3788,684,1,42,1,1,23135.65,1,4
4671,633,1,35,10,2,65675.47,0,4
1964,589,1,46,9,2,170676.67,0,4
3777,750,0,37,1,2,27366.77,0,4
4682,771,1,51,5,3,152479.64,1,1
4027,812,1,33,2,2,105383.49,0,2
903,539,1,39,2,2,48189.94,0,4
1778,670,0,42,5,3,100324.01,0,0
2277,673,1,41,5,1,65657.29,0,0
724,538,0,62,3,1,17682.02,1,0
5367,575,1,52,8,1,111342.66,1,2
3777,682,1,41,6,2,134158.09,1,1
3856,712,1,33,3,1,79176.09,1,2
6337,598,0,39,5,2,83103.46,0,2
2343,776,1,30,6,2,63908.86,0,2
109,606,0,23,10,1,90896.04,0,0
6585,686,1,38,7,1,76076.2,0,2
4006,850,1,38,1,1,103902.11,0,3
606,642,1,72,1,2,142223.94,0,4
6637,606,1,27,2,2,147533.09,0,1
462,627,0,21,7,1,169156.64,0,0
5710,850,1,36,0,2,141242.57,0,4
2421,850,1,32,9,2,149458.73,0,3
596,724,0,40,6,1,86950.72,0,3
3778,579,1,28,4,2,176925.69,0,2
1780,727,1,28,1,1,40357.39,0,2
3533,813,0,36,6,1,26687.22,1,1
2172,642,1,48,9,4,78702.98,1,2
3505,669,1,22,10,2,176163.74,0,3
6041,574,1,54,1,1,4896.11,1,4
4010,774,0,32,4,2,114899.13,0,1
3874,735,0,38,1,3,92220.12,1,3
2788,639,0,27,8,2,6251.3,0,0
577,738,1,44,2,2,43018.82,1,2
1024,835,1,32,8,2,27548.06,0,0
4076,637,0,44,0,1,120454.2,0,4
4127,589,1,48,5,1,133961.19,0,0
5591,591,1,42,9,2,131753.97,0,1
4572,723,0,40,7,2,38019.74,0,3
5283,831,1,44,3,1,28144.07,1,4
577,733,1,35,8,1,45959.86,0,3
2027,731,0,30,5,2,189528.72,0,0
975,654,1,47,10,2,170481.98,0,0
4051,828,1,37,4,2,94845.45,0,4
1024,590,1,22,7,1,161253.08,0,1
2789,657,1,37,4,1,115260.72,0,1
1351,531,0,64,2,2,60721.4,0,0
1882,516,0,47,6,1,121365.45,0,4
6608,561,1,37,1,2,101693.73,0,2
4534,682,0,54,0,2,54132.93,0,1
2673,575,1,28,7,1,10666.05,0,0
3140,623,0,28,4,2,41227.67,0,4
5589,642,0,40,7,2,10712.82,0,3
4333,779,0,48,2,1,98912.69,1,0
4110,671,0,42,6,2,197202.48,0,4
1977,495,0,40,1,2,150720.39,0,3
4692,850,0,28,1,1,74780.13,0,2
504,630,1,50,8,2,79377.45,0,0
4701,588,1,32,1,2,8763.87,0,0
2724,562,1,35,3,1,177112.7,0,2
3191,740,0,56,4,1,85016.64,1,1
2275,695,1,28,5,2,88689.4,0,4
6125,589,0,39,7,2,95985.64,0,3
6125,607,0,31,1,1,166792.71,0,2
3191,794,1,35,6,2,68730.91,0,3
3939,580,1,44,9,1,146891.07,1,2
6142,644,0,44,8,2,148727.42,0,0
5535,636,0,36,1,1,43134.58,0,3
1870,599,1,36,3,2,40318.33,0,4
805,507,0,35,2,2,97633.93,0,3
6388,682,0,48,7,2,65069.03,0,4
900,714,0,24,7,2,166335.0,0,1
1025,696,0,25,8,1,121904.44,0,4
4102,599,1,51,0,1,175235.99,0,3
202,577,1,37,2,1,56185.05,0,3
1353,733,0,32,5,2,131625.14,0,2
3451,647,0,33,4,1,152323.04,0,4
6133,831,0,34,2,2,165840.94,0,0
2265,543,1,30,6,1,176692.65,0,3
5842,679,1,34,7,1,121904.14,0,2
4190,713,0,61,4,2,123663.63,0,1
4095,690,1,43,2,1,119644.59,1,1
3764,751,1,29,1,1,66825.33,0,4
3621,613,0,43,10,1,94875.03,1,3
5924,701,1,28,1,1,76304.73,0,3
5325,698,1,33,5,2,39755.0,0,2
6637,451,0,36,2,2,180142.42,0,3
5648,665,1,28,8,2,83238.4,0,1
4575,726,1,50,9,1,5078.9,0,1
2685,608,0,44,5,1,132424.69,1,2
5365,549,0,46,7,1,109057.56,0,0
4142,803,1,33,6,2,115676.61,0,4
200,663,1,43,4,2,149401.33,0,1
5843,558,0,45,1,2,89891.4,1,0
1252,714,0,25,4,2,82500.84,0,4
600,704,1,39,5,1,6416.92,0,4
4447,805,0,45,9,1,189428.75,1,2
5409,659,1,34,9,2,178833.34,0,2
5415,738,1,62,10,1,42766.03,0,1
6452,635,1,35,2,1,90883.12,0,4
6501,530,0,36,7,2,80619.09,0,0
5,661,1,41,5,2,120646.4,0,4
4786,531,1,31,2,2,41409.36,0,1
2560,694,0,29,5,1,112317.89,0,3
3968,731,0,36,6,1,152128.36,0,1
5311,556,0,36,2,1,177670.57,0,0
845,647,0,41,1,3,189159.97,0,1
3577,850,1,32,3,1,159403.68,0,0
548,573,1,33,1,1,149536.15,0,0
852,591,1,45,5,2,155492.87,0,1
458,723,1,21,4,2,24847.02,0,1
6041,617,1,25,1,2,115387.4,0,3
4005,704,0,39,10,2,171971.25,1,3
3168,457,1,42,4,1,126106.4,0,0
854,787,0,38,3,1,28228.35,0,2
2677,651,0,34,9,2,138113.71,0,0
6117,612,1,42,5,1,43018.98,0,4
3801,828,1,47,1,2,83611.45,1,1
6500,724,0,34,2,2,118863.38,0,3
3064,648,1,44,9,2,91947.74,0,2
5366,569,1,35,3,1,94488.82,0,2
4411,765,0,34,8,2,47058.21,0,3
704,577,0,44,1,1,44719.5,1,3
4023,603,1,46,2,2,174478.54,0,2
3934,568,1,28,1,1,45611.51,0,1
4604,748,1,45,2,1,73853.94,1,3
6637,573,1,38,4,2,196517.43,0,1
1145,771,0,41,5,2,92914.67,0,0
741,763,1,35,9,1,31372.91,0,3
1311,410,0,35,7,1,109733.73,0,4
2690,728,1,33,8,1,36083.96,0,1
2283,655,0,78,2,2,188435.38,0,0
885,580,0,36,6,2,169963.2,1,1
2271,712,1,35,7,1,69320.97,0,3
885,680,1,31,9,2,36145.53,0,4
2768,383,0,48,8,1,137702.01,1,0
6610,721,1,35,10,2,71594.26,0,2
228,620,0,42,1,2,65565.92,0,0
461,774,0,36,8,1,101828.39,0,4
1974,563,1,35,3,1,39546.32,0,1
896,850,0,27,8,2,110805.79,0,3
5383,681,1,47,9,1,2168.13,0,0
6124,631,0,31,8,1,190067.12,0,1
94,614,0,40,3,1,77789.01,0,3
1687,704,1,24,10,1,127654.37,0,1
3991,786,1,32,2,2,79602.86,0,3
1353,534,0,53,7,2,80619.17,0,3
4036,590,1,34,0,2,160346.3,0,4
524,583,0,40,3,1,109638.78,1,0
2719,656,0,75,3,2,1276.87,0,2
6042,597,1,33,9,2,49374.82,0,2
809,588,0,48,1,2,31580.8,1,0
2650,667,1,32,0,1,20560.69,0,0
5661,627,1,37,2,1,84584.69,0,3
4040,708,0,33,8,2,15246.83,0,3
1267,641,1,65,6,1,32607.77,1,0
1951,527,0,28,2,2,155846.69,0,1
1124,592,1,37,3,1,3232.82,0,3
2267,465,1,33,8,2,177668.55,0,3
1943,628,1,39,6,2,134441.6,0,3
1255,678,1,43,1,1,111032.79,1,4
6388,570,0,61,6,1,45214.04,0,3
2008,815,1,37,1,1,67208.3,0,4
596,817,0,37,6,2,80985.88,0,2
4119,717,1,35,4,1,167573.06,0,4
6550,641,0,53,0,2,160110.65,0,0
4575,624,1,51,10,2,127825.25,0,1
3790,579,1,49,4,1,123535.05,0,3
1977,698,1,38,2,1,41595.3,0,0
2022,645,1,32,4,2,97628.08,0,4
6621,691,1,34,8,2,91359.79,0,2
2381,638,1,34,6,1,97755.29,0,1
4099,705,0,31,3,1,182528.44,0,3
2682,720,1,33,9,2,142956.48,0,4
4110,553,1,44,4,1,10789.3,0,4
814,658,0,29,8,2,130461.09,0,3
639,648,0,32,8,3,190994.48,1,2
195,636,1,45,3,2,159463.8,0,3
6390,527,0,41,10,1,57589.29,0,3
692,717,0,28,9,2,40437.67,0,2
5708,614,1,39,3,1,56459.45,0,1
6141,737,1,43,0,1,39920.0,1,1
4287,587,1,51,3,1,148798.45,0,2
605,682,0,35,2,1,63737.19,1,3
4557,710,1,38,3,1,154997.64,0,1
4708,507,1,42,6,2,34777.23,0,0
2423,609,1,33,6,1,93718.16,0,2
4057,786,1,32,9,2,133112.41,0,1
4078,688,1,38,7,1,175479.92,1,0
4676,710,1,38,2,2,96.27,0,4
1255,779,1,33,3,2,30804.68,0,2
6140,733,0,44,6,1,197193.49,0,2
1750,583,0,26,10,2,96792.15,0,0
1313,627,1,41,3,2,132719.8,0,1
4589,666,1,31,3,2,112157.31,0,2
4008,620,1,38,0,2,38015.34,0,3
6112,614,0,39,6,2,164018.98,0,3
2293,606,1,40,6,2,46774.94,0,2
4097,700,0,39,5,2,189664.43,0,0
3871,677,1,34,3,1,26106.39,1,0
4436,850,1,36,5,1,191535.11,1,3
2250,564,1,35,4,1,158937.55,0,2
3991,771,0,56,2,1,25222.6,1,2
3735,620,1,42,9,1,29296.74,0,0
5710,610,1,46,5,1,54394.28,0,3
3582,609,1,39,2,2,9234.06,0,1
742,683,1,35,5,1,26796.73,0,3
6550,633,1,42,3,1,11796.89,0,0
809,676,1,28,1,2,128461.29,0,0
547,693,1,38,7,2,14278.18,0,1
6067,709,1,36,0,2,46811.77,0,3
4535,569,1,35,2,3,109393.19,1,3
4322,684,0,38,3,3,3966.5,1,2
4073,565,1,34,6,1,63173.64,0,4
4708,681,1,29,8,1,66367.33,0,3
228,503,0,36,9,2,16274.67,0,3
3633,656,1,40,2,2,180553.48,0,4
1893,566,1,65,4,1,107563.16,1,4
809,592,0,62,5,1,100941.57,0,2
4259,687,0,50,5,2,110230.4,0,0
462,686,1,22,8,2,142331.85,0,1
6478,616,1,30,2,2,199099.51,0,0
5695,494,1,67,5,2,85890.16,0,4
598,534,1,38,3,1,143938.27,0,2
1687,695,0,31,8,2,131644.41,0,2
1258,579,0,31,9,2,112395.98,0,0
6399,432,1,38,2,2,71856.3,0,4
2646,816,0,25,2,2,35770.84,0,4
198,730,0,37,1,2,124364.63,0,0
6168,593,0,35,6,2,78101.29,0,4
3511,715,0,37,9,1,143096.49,1,2
6138,775,1,25,10,2,14073.11,0,0
4529,539,1,38,5,2,47388.41,0,0
3732,576,1,19,6,2,72306.07,0,3
2026,617,1,50,7,1,184839.7,1,4
2017,688,1,40,6,1,47886.44,0,2
891,608,1,33,4,1,130474.03,0,3
2712,597,1,35,9,3,73181.39,1,0
1968,670,0,42,6,1,65706.86,0,1
3451,616,0,57,7,1,104379.36,0,3
5581,579,0,50,5,1,192146.63,1,0
897,786,1,37,7,2,66977.68,0,3
1026,704,0,44,9,1,158742.81,0,4
6041,796,0,50,1,1,189414.74,0,1
3696,598,1,39,1,2,159130.32,0,4
570,602,1,49,0,1,97640.2,0,3
1895,619,1,58,5,1,86022.09,0,3
3964,492,0,52,8,1,10014.72,1,2
3866,641,1,41,7,3,17384.21,0,4
5769,518,0,27,1,1,143315.57,0,2
4312,623,0,40,4,3,31669.18,0,2
3795,733,0,28,5,2,12761.16,0,4
4681,625,1,42,6,1,93429.95,0,4
5664,759,0,31,1,1,42012.55,0,4
897,604,0,32,7,1,15798.7,0,4
2279,512,0,46,3,2,56408.14,0,4
3795,520,0,29,8,1,4696.44,0,4
2789,805,1,26,2,2,25042.1,0,2
4152,626,1,43,4,1,130442.08,1,4
4642,656,1,38,10,1,136521.82,0,4
3333,785,1,41,7,2,199108.88,0,4
2276,553,1,31,6,2,124596.63,0,4
915,569,0,44,4,2,134394.78,0,2
6329,670,1,38,10,1,144275.39,0,3
3696,586,1,42,6,2,123410.23,0,1
808,617,0,45,1,1,143298.06,0,4
550,508,0,60,7,1,129562.74,0,3
847,624,0,35,7,2,4595.05,0,1
822,654,1,29,4,1,146715.07,0,1
691,681,0,44,3,2,163558.36,0,3
6096,578,1,28,4,2,6947.09,0,3
3783,621,0,37,9,2,9170.54,0,1
4529,632,1,40,5,1,199674.83,0,0
2257,644,1,44,5,1,157166.79,1,2
3777,821,1,28,2,2,46072.52,0,2
5617,754,0,38,2,2,3524.69,0,4
3876,568,0,27,1,1,45563.94,0,0
3769,584,1,33,3,2,59103.13,0,1
6608,549,0,29,8,2,189558.44,0,0
5688,729,0,38,7,2,45779.9,0,4
2759,523,1,61,8,1,21859.06,0,4
3469,477,0,24,2,2,162699.7,1,0
3700,675,1,42,2,2,8567.18,0,1
1307,782,0,41,4,1,132943.88,0,4
6363,616,0,36,6,1,12916.32,1,2
4110,738,0,37,8,1,128799.86,0,3
6540,717,0,42,5,1,99347.8,1,3
3063,526,0,35,9,1,40980.87,1,2
5576,660,1,19,5,1,40368.65,0,1
6395,525,1,35,7,1,94738.54,0,4
5679,629,1,29,6,2,88842.8,0,0
6451,616,0,36,10,1,136934.91,0,1
2001,521,0,61,0,1,109356.53,0,0
1992,691,0,29,9,2,199635.93,0,4
2175,687,0,41,2,1,158408.23,0,4
2001,677,0,43,3,2,95936.84,0,4
3735,695,1,63,1,1,126688.83,1,0
3803,663,0,27,9,2,150850.29,0,3
816,496,1,30,0,1,27802.0,0,4
3856,747,1,41,9,1,32430.94,1,0
4368,546,0,52,2,1,137332.37,1,4
4535,706,1,68,4,1,28601.68,0,0
200,472,0,26,5,2,108411.66,0,1
4525,703,0,40,7,2,122518.5,0,1
2276,850,0,38,2,2,9015.07,0,1
6,667,1,71,4,1,94433.08,1,3
3531,559,1,33,9,2,110371.84,0,1
4524,636,1,60,7,1,141364.62,1,1
1353,672,0,34,8,2,16245.25,0,4
1682,667,1,42,7,1,108348.94,1,1
888,648,1,33,7,2,171668.2,0,3
2381,497,1,32,8,2,67364.42,0,0
5650,743,0,73,6,2,107867.38,0,4
4028,619,1,29,5,2,194310.1,0,3
3541,639,1,34,5,2,33950.08,0,0
3476,540,1,28,8,2,197588.32,0,1
541,766,0,26,3,1,428.23,0,2
6752,749,0,26,6,2,34948.77,0,2
1261,655,1,32,9,1,82084.3,0,3
4395,630,1,33,9,2,64804.59,0,2
1250,778,0,33,4,2,83556.65,0,1
5925,757,0,30,6,1,71926.28,1,3
2682,529,0,39,2,1,122925.44,0,1
987,620,1,29,9,2,13133.88,0,2
6491,615,0,61,1,1,62845.64,1,1
4117,735,0,25,3,1,28411.23,0,1
983,705,0,47,3,1,28640.92,1,1
875,644,0,46,6,1,156787.34,1,1
2015,505,0,37,6,2,125307.87,0,1
3582,471,1,23,6,2,131736.23,0,4
3535,722,0,50,4,1,128262.14,0,1
5601,577,0,39,4,2,91366.42,0,4
2724,744,1,44,5,1,82290.81,0,4
1683,573,0,30,6,2,66190.21,0,4
5906,653,0,32,4,1,23920.65,0,2
1353,660,0,31,6,1,45438.38,0,0
3157,787,1,46,7,2,93360.35,0,2
3800,617,1,41,7,2,14496.67,0,4
4291,567,1,39,5,2,168521.72,0,2
1031,682,0,64,9,2,103318.44,0,1
6390,684,1,35,6,1,87219.41,0,1
4672,447,1,41,3,4,197490.39,1,4
3937,625,0,49,4,1,126812.63,1,1
2683,585,1,36,7,2,94283.09,0,4
2228,516,0,42,8,1,46857.52,0,2
112,732,0,45,6,1,81491.7,1,1
1350,628,1,40,5,2,129107.97,0,1
5388,682,0,48,9,1,49732.9,0,3
6601,746,1,25,9,2,88728.47,0,2
2090,655,0,60,3,2,86981.45,0,1
2201,644,0,39,9,1,3740.93,0,1
237,778,1,34,5,2,67949.32,0,4
4080,617,0,35,2,1,147636.46,0,0
869,660,1,35,9,1,188891.96,1,3
1968,537,1,47,10,2,25482.62,0,3
5650,554,0,39,10,2,18391.93,0,4
3968,806,1,31,9,2,140168.36,0,0
4534,611,1,37,1,2,161064.29,0,1
636,665,0,37,5,1,183542.08,0,3
3305,648,0,37,7,2,194238.92,0,4
4096,692,1,27,1,1,7900.46,0,3
2005,507,1,46,6,1,51424.29,0,3
857,696,1,49,5,2,152450.84,1,2
1019,681,1,34,3,2,55816.2,0,4
5383,687,0,26,6,2,32909.13,0,2
6541,641,1,40,5,1,100637.07,0,3
2516,507,0,33,1,1,142911.99,0,3
5785,688,0,46,8,1,26287.21,0,4
6067,535,1,38,8,1,60775.76,1,1
6045,701,1,41,10,2,146257.77,0,4
6399,488,1,43,10,1,28332.0,0,2
3870,539,0,29,4,2,100919.19,0,0
6451,674,1,45,7,1,102591.9,1,2
2231,538,1,40,8,2,25554.4,0,0
2018,829,0,22,7,1,152107.93,1,3
2524,768,1,54,8,1,69381.05,0,4
2285,585,0,44,4,2,101728.46,0,2
198,581,1,31,3,2,89040.61,0,2
4109,682,0,35,2,2,16910.98,0,1
6141,653,1,38,8,1,150468.35,0,0
1979,712,0,30,1,1,177613.19,0,2
5544,620,0,34,8,1,120672.09,0,0
3150,709,1,42,9,1,77142.85,0,4
6619,832,1,61,2,1,127804.66,1,1
3451,635,1,38,0,1,158344.63,0,3
5650,749,0,43,1,1,167179.48,0,4
4407,629,1,32,3,2,15404.64,0,2
4142,836,0,41,7,1,156036.19,0,2
3784,542,1,34,8,1,144725.14,0,1
4371,645,0,45,8,1,22558.74,0,4
127,844,0,29,8,2,147342.03,0,1
6546,747,1,37,9,3,85470.45,1,1
6538,645,1,40,6,1,194656.11,0,0
2524,752,0,36,3,2,48505.1,0,1
5769,760,0,41,6,2,101491.23,0,3
3966,714,0,45,9,2,164117.69,0,0
2711,717,1,50,9,1,124626.57,0,2
3333,645,1,28,7,2,34490.06,0,0
5783,681,1,32,3,2,90967.37,0,3
1025,681,0,44,4,2,24208.84,1,1
1312,679,0,37,8,2,174873.09,0,3
299,528,1,23,7,1,170262.97,0,0
5513,710,0,31,3,2,112289.06,0,4
846,733,1,39,5,1,93783.0,0,4
6110,724,0,32,6,2,150026.79,0,4
44,726,0,34,0,1,102036.82,0,4
5654,520,1,30,3,2,898.51,0,1
6463,556,1,40,5,1,95124.4,0,2
4437,579,0,45,2,2,11514.39,0,4
2270,674,1,36,2,1,27468.72,0,4
4767,570,0,29,0,1,37092.43,0,2
3776,631,1,51,8,1,171587.9,0,2
5479,623,1,44,1,1,80828.78,0,4
3857,665,1,35,8,1,169287.99,0,2
5366,523,0,36,8,1,13197.44,0,0
916,706,1,31,1,2,54439.53,0,2
2758,619,0,49,9,1,38186.85,0,1
3733,593,0,39,8,1,27274.6,1,4
3519,608,1,66,8,1,65758.19,0,3
2260,526,0,36,0,2,97767.63,0,2
3542,684,1,40,2,1,115468.84,1,3
3735,604,0,42,10,1,98293.14,0,2
6474,636,1,36,6,1,182059.28,0,2
5624,669,0,33,8,2,128538.05,0,2
1979,624,1,71,7,2,108841.83,0,4
5583,631,1,29,2,2,18581.84,0,4
5253,753,1,48,4,2,146821.42,0,4
6546,588,1,40,5,2,100727.68,0,1
2651,729,1,26,4,2,39356.38,0,0
5365,602,0,42,10,2,169921.11,1,3
6138,689,0,55,1,1,42364.75,1,3
5664,486,1,27,7,2,28823.04,0,0
2281,809,0,42,6,3,182436.81,1,3
3724,562,1,38,5,1,115700.2,0,1
4051,763,0,32,8,2,16725.53,0,2
4042,669,1,57,5,2,56875.76,0,3
1340,709,1,39,8,2,56214.09,0,2
3483,554,0,45,4,2,193412.05,0,0
2707,699,1,37,10,2,83263.04,0,4
4313,732,1,54,0,1,13404.4,0,3
1024,625,0,45,3,1,184474.15,1,1
459,599,1,30,9,1,121124.53,0,3
